fortuitous,adj, 偶然的， 意外的,fɔːr'tuːɪtəs,fortuitous&type=1,"[{'sContent': 'The meeting with Jack was fortuitous.', 'sCn': '遇到杰克是机缘巧合。'}]"
equator,n, 赤道,ɪ'kweɪtər,equator&type=1,"[{'sContent': 'Knows(Those ) from south of the [ equator ] come to the United States during the northern winter .', 'sContent_eng': 'Knows(Those ) from south of the [ <b>equator</b> ] come to the United States during the northern winter .', 'sSpeech': 'Knows%28Those+%29+from+south+of+the+%5B+equator+%5D+come+to+the+United+States+during+the+northern+winter+.&le=eng', 'sCn': '那些来自赤道以南的学生在北方的冬天来到美国。'}]"
sexism,n, 性别歧视,'seksɪzəm,sexism&type=1,"[{'sContent': 'sexism in the workplace', 'sCn': '工作场所的性别歧视'}]"
incapacitate,vt, 使无资格； 使失去能力； 使不胜任,ˌɪnkə'pæsɪteɪt,incapacitate&type=1,"[{'sContent': 'Her mother has been incapacitated by a fall.', 'sCn': '她母亲摔了一跤后，失去了正常生活能力。'}, {'sContent': 'an incapacitating injury', 'sCn': '使人失去活动能力的伤'}]"
deceitful,adj, 欺诈的， 惯于欺骗的， 不诚实的,dɪ'siːtfl,deceitful&type=1,"[{'sContent': 'His manner was sly and deceitful.', 'sCn': '他的态度诡诈而又不老实。'}]"
audition,n, 旁听； 试演,ɔː'dɪʃn,audition&type=1,"[{'sContent': '...an audition for a Broadway musical.', 'sCn': '…一部百老汇歌舞剧的试演。'}]"
editorial,adj, 社论的； 编辑的,ˌedɪ'tɔːriəl,editorial&type=1,"[{'sContent': 'an editorial assistant', 'sCn': '编辑助理'}]"
sharpen,v, 削尖， 磨快； 使敏锐； 变得清晰,'ʃɑːrpən,sharpen&type=1,"[{'sContent': 'Her gaze sharpened, as if she had seen something unusual.', 'sCn': '她眼睛一亮，好像看到了不寻常的东西。'}, {'sContent': 'He will need to sharpen his diplomatic skills in order to work with Congress.', 'sCn': '他将需要增强外交技巧以与国会打交道。'}]"
sedimentary,adj, 沉积的， 沉淀性的,ˌsedɪ'mentri,sedimentary&type=1,"[{'sContent': 'sedimentary rock', 'sCn': '沉积岩'}, {'sContent': 'sedimentary deposits', 'sCn': '沉积矿床'}]"
committee,n, 委员会,kə'mɪti,committee&type=1,"[{'sContent': 'a committee meeting', 'sCn': '委员会会议'}]"
kernel,n, 仁； 粒； 核心， 要点,'kɜːrnl,kernel&type=1,"[{'sContent': 'The kernel of that message was that peace must not be a source of advantage or disadvantage for anyone.', 'sCn': '那一信息的核心是和平绝不应该成为对任何人有利或不利的根源。'}]"
stingy,adj, 吝啬的， 小气的,'stɪndʒi,stingy&type=1,"[{'sContent': 'She’s too stingy to give money to charity.', 'sCn': '她很小气，不愿捐钱行善。'}]"
excavate,vt, 挖掘； 掘出,'ekskəveɪt,excavate&type=1,"[{'sContent': 'Schliemann excavated the ancient city of Troy.', 'sCn': '谢里曼发掘出特洛伊古城。'}]"
wipe,v&n, 擦， 揩， 抹,waɪp,wipe&type=1,"[{'sContent': ""I'll just wipe the table."", 'sCn': '我只擦擦桌子。'}]"
subtle,adj, 细微的， 微妙的； 精巧的， 巧妙的； 狡猾的； 敏锐的,'sʌtl,subtle&type=1,"[{'sContent': 'The pictures are similar, but there are subtle differences between them.', 'sCn': '这些图片很相似，但它们之间有细微的差别。'}, {'sContent': 'The warning signs of the disease are so subtle that they are often ignored.', 'sCn': '这种疾病的警示征兆不易察觉，因而往往被忽视。'}, {'sContent': 'a subtle form of racism', 'sCn': '隐性的种族歧视'}, {'sContent': 'The dish had a subtle hint of ginger.', 'sCn': '这道菜微微带点姜的味道。'}]"
foliage,n, 叶,'fouliɪdʒ,foliage&type=1,"[{'sContent': 'dark green foliage', 'sCn': '墨绿色的叶子'}]"
photograph,v, 拍照,'foutəgræf,photograph&type=1,"[{'sContent': 'Kate agreed to let me photograph her.', 'sCn': '凯特同意让我为她拍照。'}, {'sContent': 'He stood by the tree to be photographed.', 'sCn': '他站在树旁准备让人拍照。'}]"
component,adj, 组成的， 构成的,kəm'pounənt,component&type=1,"[{'sContent': 'Gorbachev failed to keep the component parts of the Soviet Union together.', 'sCn': '戈尔巴乔夫没能使苏联各组成部分保持在一起。'}]"
suite,n, 套， 组； 套房,swiːt,suite&type=1,"[{'sContent': 'a honeymoon suite', 'sCn': '蜜月套房'}, {'sContent': 'a suite of rooms for palace guests', 'sCn': '王室贵宾套房'}]"
overwhelm,vt, 淹没， 漫过； 压倒， 击败， 制服； 使难以忍受； 使应接不暇,ˌouvər'welm,overwhelm&type=1,"[{'sContent': 'Grief overwhelmed me.', 'sCn': '我悲痛不已。'}]"
morgue,n, 停尸房， 太平间,mɔːrg,morgue&type=1,"[{'sContent': 'Police came and took her gently aside and told her they would try to find the name of the morgue.', 'sContent_eng': 'Police came and took her gently aside and told her they would try to find the name of the <b>morgue</b>.', 'sSpeech': 'Police+came+and+took+her+gently+aside+and+told+her+they+would+try+to+find+the+name+of+the+morgue.&le=eng', 'sCn': '警察温和地把她拉到了一边，告诉她他们会尽力寻找存放孩子遗体的太平间的名字。'}, {'sContent': '""They just drink tea inside, they just throw the bodies on the floor with some ice, "" he said of officials in the morgue.', 'sContent_eng': '""They just drink tea inside, they just throw the bodies on the floor with some ice, "" he said of officials in the <b>morgue</b>.', 'sSpeech': '%22They+just+drink+tea+inside%2C+they+just+throw+the+bodies+on+the+floor+with+some+ice%2C+%22+he+said+of+officials+in+the+morgue.&le=eng', 'sCn': '谈到太平间的官员，他说：“那些人只是在里面喝喝茶，把尸体和冰块扔到地上就不管了。”'}]"
unprecedented,adj, 空前的,ʌn'presɪdentɪd,unprecedented&type=1,"[{'sContent': 'He took the unprecedented step of stating that the rumours were false.', 'sCn': '他史无前例地声明那些谣言实属子虚乌有。'}, {'sContent': 'Crime has increased on an unprecedented scale.', 'sCn': '犯罪率增幅之大前所未有。'}]"
pocketbook,n, 钱袋， 皮夹； 财政状况， 财力,'pɑːkɪtbuk,pocketbook&type=1,"[{'sContent': 'The aim was to provide a car for every age and pocketbook .', 'sCn': '目标是为每个年龄层和收入层的人士提供汽车。'}, {'sContent': 'Older voters are most concerned about pocketbook issues (= that concern money ) .', 'sCn': '年纪较大的选民最关心钱的问题。'}]"
charcoal,n, 木炭,'tʃɑːrkoul,charcoal&type=1,"[{'sContent': 'cooking over a charcoal fire', 'sCn': '在炭火上做饭'}]"
disguise,vt&n, 掩饰； 伪装， 假装,dɪs'gaɪz,disguise&type=1,"[{'sContent': 'He escaped across the border disguised as a priest.', 'sCn': '他装扮成神父越境逃走了。'}]"
imperial,adj, 帝国的， 帝王的； 至尊的； 专横的,ɪm'pɪriəl,imperial&type=1,"[{'sContent': 'Britain’s imperial expansion in the 19th century', 'sCn': '19世纪英帝国的扩张'}]"
wrap,vt,包，裹,ræp,wrap&type=1,"[{'sContent': 'I’ve still got a few Christmas presents to wrap up.', 'sCn': '我还有一些圣诞礼物要包起来。'}]"
prehistoric,adj, 史前的； 陈旧的,ˌpriːhɪ'stɔːrɪk,prehistoric&type=1,"[{'sContent': 'prehistoric burial grounds', 'sCn': '史前墓地'}, {'sContent': 'prehistoric animals', 'sCn': '史前动物'}]"
facet,n, 小平面； 方面,'fæsɪt,facet&type=1,"[{'sContent': 'The issues are complex and multi-faceted.', 'sCn': '这些问题很复杂，涉及诸多方面。'}]"
novel,adj,新颖的,'nɑːvl,novel&type=1,"[{'sContent': 'Protesters found a novel way of demonstrating against steeply rising oil prices.', 'sCn': '抗议者们找到一种新奇的示威方式来反对石油价格的飙升。'}]"
tedium,n, 单调， 乏味,'tiːdiəm,tedium&type=1,"[{'sContent': 'We sang while we worked, to relieve the tedium .', 'sCn': '我们边唱歌边干活来排遣无聊。'}]"
liberal,adj, 自由的， 开明的； 慷慨的； 不严格的； 人文的,'lɪbərəl,liberal&type=1,"[{'sContent': 'a more liberal attitude towards sexuality', 'sCn': '对两性关系比较开通的态度'}, {'sContent': 'I had quite liberal parents.', 'sCn': '我的父母思想很开明。'}]"
standard,adj, 标准的,'stændərd,standard&type=1,"[{'sContent': 'We paid them the standard rate.', 'sCn': '我们付给他们标准工资。'}, {'sContent': 'The format is fairly standard.', 'sCn': '这个格式是比较标准的。'}]"
harmony,n, 和声； 和谐， 融洽， 协调； 相符， 一致,'hɑːrməni,harmony&type=1,"[{'sContent': 'the gorgeous vocal harmonies on ‘Mexicali Rose’', 'sCn': '《墨西哥玫瑰》的精彩和声演唱'}, {'sContent': 'three-part harmonies', 'sCn': '三部和声'}]"
genial,adj, 亲切的， 和蔼的； 温和的， 温暖的,'dʒiːniəl,genial&type=1,"[{'sContent': 'a genial smile', 'sCn': '亲切的微笑'}]"
epitome,n, 摘要， 梗概； 典型， 典范,ɪ'pɪtəmi,epitome&type=1,"[{'sContent': 'Maureen was the epitome of sophistication.', 'sCn': '莫琳曾是老于世故的典型。'}]"
sharply,adv, 急剧地； 猛烈地； 尖刻地； 鲜明地,'ʃɑːrpli,sharply&type=1,
afoul,adv, 相抵触， 有冲突,ə'faul,afoul&type=1,
chill,adj,寒冷的,tʃɪl,chill&type=1,"[{'sContent': 'the chill night air', 'sCn': '夜里寒冷的空气'}, {'sContent': 'a chill wind', 'sCn': '寒风'}]"
dominate,v, 支配， 统治； 控制； 盛行,'dɑːmɪneɪt,dominate&type=1,"[{'sContent': 'The industry is dominated by five multinational companies.', 'sCn': '这个行业受五家跨国公司控制。'}, {'sContent': 'New Orleans dominated throughout the game.', 'sCn': '新奥尔良队自始至终都控制着这场比赛。'}, {'sContent': 'Her loud voice totally dominated the conversation.', 'sCn': '她的大嗓门完全主导着这场谈话。'}, {'sContent': 'Education issues dominated the election campaign.', 'sCn': '教育问题成了这次选举活动的主要辩题。'}]"
imitate,vt, 模仿， 效仿； 仿制， 仿造,'ɪmɪteɪt,imitate&type=1,"[{'sContent': 'She was a splendid mimic and loved to imitate Winston Churchill.', 'sCn': '她是个出色的模仿者，喜欢模仿温斯顿·丘吉尔。'}]"
compute,v, 计算， 估算,kəm'pjuːt,compute&type=1,"[{'sContent': 'Final results had not yet been computed.', 'sCn': '最终的结果还未计算出来。'}]"
pastel,adj,彩色蜡笔的；柔和的,pæ'stel,pastel&type=1,"[{'sContent': 'pastel blue', 'sCn': '淡蓝色'}, {'sContent': 'The walls were painted in pastel shades.', 'sCn': '墙壁被粉刷成了柔和的色彩。'}]"
homestead,n, 家宅， 农庄； 宅地,'houmsted,homestead&type=1,
middleman,n, 中间人， 调解人； 经纪人,'mɪdlmæn,middleman&type=1,"[{'sContent': 'He acts as a middleman for British companies seeking contracts in the Gulf.', 'sCn': '他给在海湾地区寻找商机的英国公司当中间人。'}, {'sContent': 'Buy direct from the manufacturer and cut out the middleman (= avoid using a middleman ) .', 'sCn': '从厂家直接进货，绕开中间商。'}]"
exceed,v, 超过， 超出,ɪk'siːd,exceed&type=1,"[{'sContent': 'Working hours must not exceed 42 hours a week.', 'sCn': '工作时间每周不得超过42小时。'}, {'sContent': 'His performance exceeded our expectations.', 'sCn': '他的表现出乎我们的预料。'}]"
avert,vt, 避免， 规避； 转移,ə'vɜːrt,avert&type=1,"[{'sContent': 'The tragedy could have been averted if the crew had followed safety procedures.', 'sCn': '如果乘务人员按照安全规则操作，这场悲剧是可以避免的。'}]"
conversation,n, 交谈， 会话,ˌkɑːnvər'seɪʃn,conversation&type=1,"[{'sContent': 'a telephone conversation', 'sCn': '电话交谈'}, {'sContent': 'Children quickly get bored by adult conversation.', 'sCn': '儿童对成年人的谈话很快就会厌倦。'}, {'sContent': 'They had a short conversation in German and seemed to be disagreeing about something.', 'sCn': '他们用德语说了一会儿，好像对什么事有分歧。'}, {'sContent': 'It’s impossible to carry on a conversation with all this noise in the background.', 'sCn': '在这么喧闹的环境中进行谈话是不可能的。'}, {'sContent': '‘Did you have a good journey?’ he said, trying to make conversation .', 'sCn': '“你旅途愉快吗？”他问道，试图找话谈。'}, {'sContent': 'He was silent, no matter how hard Sofia tried to engage him in conversation .', 'sCn': '无论索菲娅怎么引他说话，他就是一声不吭。'}, {'sContent': 'After a while, the conversation turned to a friend’s coming wedding.', 'sCn': '过了一会儿，话题就转到一个朋友即将举行的婚礼上去了。'}, {'sContent': 'They were deep in conversation , relaxed and smiling.', 'sCn': '他们谈得很投入，很放松，脸上带着微笑。'}, {'sContent': 'He could hear snatches of conversation from across the room.', 'sCn': '他从房间对面听得到零星的对话。'}]"
monarchy,n, 君主制； 君主国,'mɑːnərki,monarchy&type=1,"[{'sContent': 'the abolition of the monarchy', 'sCn': '君主制的废除'}]"
manifestation,n,显示，表明；,ˌmænɪfe'steɪʃn,manifestation&type=1,"[{'sContent': 'Different animals in the colony had different manifestations of the disease.', 'sCn': '同一群体的不同动物对同一疾病有不同的表现形式。'}]"
vicious,adj, 危险的， 罪恶的； 残酷的， 凶残的； 恶性的,'vɪʃəs,vicious&type=1,"[{'sContent': 'a vicious murder', 'sCn': '一桩凶残的谋杀案'}, {'sContent': 'a vicious killer', 'sCn': '凶狠的杀手'}, {'sContent': 'Keep away from that dog, he can be vicious.', 'sCn': '离那只狗远点，它有时很凶猛。'}]"
lace,v, 用带子束紧,leɪs,lace&type=1,"[{'sContent': 'Lace up your shoes or you’ll trip over.', 'sCn': '把鞋带系好，否则你会绊倒的。'}]"
invitation,n, 邀请； 请柬； 吸引， 诱惑,ˌɪnvɪ'teɪʃn,invitation&type=1,"[{'sContent': 'They were always dropping by, usually without invitation.', 'sCn': '他们常常来串门，通常不请自来。'}]"
lithosphere,n, 岩石圈,'lɪθəsfɪr,lithosphere&type=1,"[{'sContent': 'Earthquakes along benioff zones are distributed in the descending lithosphere slabs.', 'sContent_eng': 'Earthquakes along benioff zones are distributed in the descending <b>lithosphere</b> slabs.', 'sSpeech': 'Earthquakes+along+benioff+zones+are+distributed+in+the+descending+lithosphere+slabs.&le=eng', 'sCn': '贝尼奥夫带的地震都分布在下降岩石圈板块内。'}, {'sContent': 'Notice first that there could be a substantial difference between lithosphere thickness and plate thickness.', 'sContent_eng': 'Notice first that there could be a substantial difference between <b>lithosphere</b> thickness and plate thickness.', 'sSpeech': 'Notice+first+that+there+could+be+a+substantial+difference+between+lithosphere+thickness+and+plate+thickness.&le=eng', 'sCn': '首先要注意：岩石圈厚度和板块厚度之间可能有重要区别。'}, {'sContent': 'We found large scale mantle convection enhances the collision process greatly, and the mantle drag force beneath Indian lithosphere may be the dominant force in this process.', 'sContent_eng': 'We found large scale mantle convection enhances the collision process greatly, and the mantle drag force beneath Indian <b>lithosphere</b> may be the dominant force in this process.', 'sSpeech': 'We+found+large+scale+mantle+convection+enhances+the+collision+process+greatly%2C+and+the+mantle+drag+force+beneath+Indian+lithosphere+may+be+the+dominant+force+in+this+process.&le=eng', 'sCn': '大尺度地幔对流作用下地幔对岩石圈底部的拖曳作用可能在该区域的整个地球力学过程中起了主导作用。'}]"
enormous,adj, 巨大的， 极大的,ɪ'nɔːrməs,enormous&type=1,"[{'sContent': 'an enormous bunch of flowers', 'sCn': '巨大的花束'}, {'sContent': 'an enormous amount of money', 'sCn': '巨款'}, {'sContent': 'The team made an enormous effort.', 'sCn': '该队付出了巨大的努力。'}]"
revival,n, 复兴， 再流行； 复苏； 苏醒， 复活； 重演,rɪ'vaɪvl,revival&type=1,"[{'sContent': 'The US and the UK have expectations of economic revival.', 'sCn': '美国和英国对经济复苏有所期待。'}]"
moisture,n, 潮湿， 湿气,'mɔɪstʃər,moisture&type=1,"[{'sContent': 'Plants use their roots to absorb moisture from the soil.', 'sCn': '植物利用根从土壤中吸收水分。'}, {'sContent': 'Your skin’s moisture content varies according to weather conditions.', 'sCn': '皮肤的水分含量随着天气状况而变化。'}]"
sloth,n, 树懒； 懒散， 怠惰,slouθ,sloth&type=1,"[{'sContent': 'He admitted a lack of motivation and a feeling of sloth.', 'sCn': '他承认自己缺乏动力，感觉懒散。'}]"
lack,n&vt, 缺乏， 不足,læk,lack&type=1,"[{'sContent': 'Too many teachers are treated with a lack of respect.', 'sCn': '有太多老师得不到尊重。'}, {'sContent': 'comments based on a total lack of information', 'sCn': '全无根据的评论'}, {'sContent': 'Does their apparent lack of progress mean they are not doing their job properly?', 'sCn': '他们看来没有什么进展，是不是说明他们没有做好本职工作？'}, {'sContent': 'tours that are cancelled for lack of bookings', 'sCn': '因预订人数不够而取消的旅游'}, {'sContent': 'There was no lack of willing helpers.', 'sCn': '主动提出帮助的不乏其人。'}, {'sContent': 'health problems linked to poor diet and a relative lack of exercise', 'sCn': '与不良饮食和运动相对缺乏相关的健康问题'}]"
external,adj, 外部的， 外面的； 外来的； 对外的,ɪk'stɜːrnl,external&type=1,"[{'sContent': 'the external appearance of the building', 'sCn': '大楼的外观'}]"
circumstance,n, 环境， 条件； 境况， 经济状况,'sɜːrkəmstæns,circumstance&type=1,"[{'sContent': 'people living in difficult social circumstances', 'sCn': '在艰难的社会环境里生活的人们'}]"
revise,vt, 修订， 修改； 复习,rɪ'vaɪz,revise&type=1,"[{'sContent': 'The college has revised its plans because of local objections.', 'sCn': '由于地方上的反对，学院已经修改了计划。'}, {'sContent': 'We have revised our estimates of population growth.', 'sCn': '我们已修正了对人口增长的估计。'}]"
authority,n,权力，管辖权；,ə'θɔːrəti,authority&type=1,"[{'sContent': 'an agreement between the US and Colombian authorities', 'sCn': '美国和哥伦比亚当局的一份协议'}]"
paramount,adj, 至为重要的； 最高权力的， 至尊的,'pærəmaunt,paramount&type=1,"[{'sContent': 'During a war the interests of the state are paramount, and those of the individual come last.', 'sCn': '战争时期国家利益是首要的，个人利益置于最后。'}, {'sContent': 'Women’s role as mothers is of paramount importance to society.', 'sCn': '女性作为母亲的角色对社会至关重要。'}]"
emerald,n, 祖母绿， 绿宝石； 翡翠绿,'emərəld,emerald&type=1,"[{'sContent': 'She told the artist, Paint me with diamond earrings, a diamond necklace, emerald bracelets and a ruby pendant.', 'sContent_eng': 'She told the artist, Paint me with diamond earrings, a diamond necklace, <b>emerald</b> bracelets and a ruby pendant.', 'sSpeech': 'She+told+the+artist%2C+Paint+me+with+diamond+earrings%2C+a+diamond+necklace%2C+emerald+bracelets+and+a+ruby+pendant.&le=eng', 'sCn': '她告诉那位肖像画家说：“画我带着钻石耳环、钻石项链、祖母绿手镯，还有红宝石垂饰。”'}, {'sContent': 'In terms of colour, black, red and jewel tones like sapphire blue and emerald GREen are in, while pumpkins and yellows are out, Ms Stanger said.', 'sContent_eng': 'In terms of colour, black, red and jewel tones like sapphire blue and <b>emerald</b> GREen are in, while pumpkins and yellows are out, Ms Stanger said.', 'sSpeech': 'In+terms+of+colour%2C+black%2C+red+and+jewel+tones+like+sapphire+blue+and+emerald+GREen+are+in%2C+while+pumpkins+and+yellows+are+out%2C+Ms+Stanger+said.&le=eng', 'sCn': '至于衣服的颜色，斯坦格说，黑色、红色以及宝蓝、祖母绿这样的宝石色调比较时髦，而南瓜色和黄色则显得老土。'}]"
legislature,n, 立法机关， 立法团体,'ledʒɪsleɪtʃər,legislature&type=1,"[{'sContent': 'The proposals before the legislature include the creation of two special courts to deal exclusively with violent crimes.', 'sCn': '摆在议会面前的提案包括建立两个特殊法庭专门审理暴力犯罪案件。'}]"
sociable,adj, 好交际的， 合群的； 友善的， 友好的,'souʃəbl,sociable&type=1,"[{'sContent': 'She was, and remained, extremely sociable, enjoying dancing, golf, tennis, skating, and bicycling.', 'sCn': '她以前是，现在依然是极其好交际，喜欢跳舞、打高尔夫、打网球、滑冰和骑自行车。'}]"
exhilarating,adj, 令人高兴的， 使人兴奋的,ɪg'zɪləreɪtɪŋ,exhilarating&type=1,"[{'sContent': 'an exhilarating experience', 'sCn': '刺激的经历'}, {'sContent': 'an exhilarating walk', 'sCn': '让人精神焕发的散步'}]"
Saturn,n, 土星,'sætɜːrn,Saturn&type=1,"[{'sContent': 'Saturn is my surroundings.', 'sContent_eng': '<b>Saturn</b> is my surroundings.', 'sSpeech': 'Saturn+is+my+surroundings.&le=eng', 'sCn': '土星是我的环境。'}, {'sContent': 'Jupiter, Saturn, Uranus and Neptune. Those are the gas giants, the four heavyweights of the solar system. But was there once a fifth?', 'sContent_eng': 'Jupiter, <b>Saturn</b>, Uranus and Neptune. Those are the gas giants, the four heavyweights of the solar system. But was there once a fifth?', 'sSpeech': 'Jupiter%2C+Saturn%2C+Uranus+and+Neptune.+Those+are+the+gas+giants%2C+the+four+heavyweights+of+the+solar+system.+But+was+there+once+a+fifth%3F&le=eng', 'sCn': '木星，土星，天王星和海王星。这些都是气体行星，太阳系的四个重量级。但曾经存在第五个行星吗？'}, {'sContent': 'Remember earlier when we talked about Saturn and how he teaches us about karma, cause and effect, and ""tough love"" style life lessons.', 'sContent_eng': 'Remember earlier when we talked about <b>Saturn</b> and how he teaches us about karma, cause and effect, and ""tough love"" style life lessons.', 'sSpeech': 'Remember+earlier+when+we+talked+about+Saturn+and+how+he+teaches+us+about+karma%2C+cause+and+effect%2C+and+%22tough+love%22+style+life+lessons.&le=eng', 'sCn': '记得早些时候曾当我们谈到土星，以及他如何讲授业，原因和影响我们，“严厉的爱”式的生活经验。'}]"
avenge,vt, 复仇， 报仇； 向…报仇,ə'vendʒ,avenge&type=1,"[{'sContent': 'He wanted to avenge his brother’s death.', 'sCn': '他要为弟弟的死复仇。'}]"
obsolete,adj, 过时的； 废弃的,ˌɑːbsə'liːt,obsolete&type=1,"[{'sContent': 'obsolete weapons', 'sCn': '已被淘汰的武器'}, {'sContent': 'computer hardware that quickly became obsolete', 'sCn': '很快就变得过时的电脑硬件'}, {'sContent': 'Will computers render (= make ) books obsolete?', 'sCn': '计算机会把书籍淘汰掉吗？'}]"
instrument,n, 仪器， 器械， 工具； 乐器,'ɪnstrəmənt,instrument&type=1,"[{'sContent': 'surgical instruments', 'sCn': '外科(手术)器械'}]"
medium,adj,〔大小、水平或数量〕中等的；中号的,'miːdiəm,medium&type=1,"[{'sContent': 'What size shirt does he wear – small, medium or large?', 'sCn': '他穿多大尺码的衬衫——小号、中号还是大号？'}, {'sContent': 'hair of medium length', 'sCn': '中等长短的头发'}, {'sContent': 'Fry the onions over a medium heat until they are golden.', 'sCn': '用中火把洋葱炸到金黄色。'}, {'sContent': 'Bruce Willis says he has been talking to his dead brother through a medium.', 'sCn': '布鲁斯·威利斯说他一直在通过一位灵媒和他死去的兄弟交谈。'}]"
gasoline,n, 汽油,'gæsəliːn,gasoline&type=1,"[{'sContent': 'They ran short of gasoline.', 'sContent_eng': 'They ran short of <b>gasoline</b>.', 'sSpeech': 'They+ran+short+of+gasoline.&le=eng', 'sCn': '他们的汽油不够了。'}, {'sContent': 'It smelled like gasoline and flowers mixed together.', 'sContent_eng': 'It smelled like <b>gasoline</b> and flowers mixed together.', 'sSpeech': 'It+smelled+like+gasoline+and+flowers+mixed+together.&le=eng', 'sCn': '“咦~~~~”难闻死了，像是汽油和花香混在一起。'}, {'sContent': 'This system traps the gasoline vapor escaping from the fuel tank and carburetor .', 'sContent_eng': 'This system traps the <b>gasoline</b> vapor escaping from the fuel tank and carburetor .', 'sSpeech': 'This+system+traps+the+gasoline+vapor+escaping+from+the+fuel+tank+and+carburetor+.&le=eng', 'sCn': '这个系统能收集从燃油箱和化油器泄漏出来的汽油蒸气。'}]"
interface,n, 界面， 分界面； 接口,'ɪntərfeɪs,interface&type=1,"[{'sContent': '...the development of better user interfaces.', 'sCn': '…更好用户界面的开发。'}]"
sculpt,vt, 雕刻,skʌlpt,sculpt&type=1,"[{'sContent': 'An artist sculpted a full-size replica of her head.', 'sCn': '一位艺术家雕塑了一尊她头部的全幅头像。'}]"
lipid,n, 脂质， 类脂,'lɪpɪd,lipid&type=1,"[{'sContent': 'The job description of a macrophage includes janitorial services such as this, particularly when there is lipid.', 'sContent_eng': 'The job description of a macrophage includes janitorial services such as this, particularly when there is <b>lipid</b>.', 'sSpeech': 'The+job+description+of+a+macrophage+includes+janitorial+services+such+as+this%2C+particularly+when+there+is+lipid.&le=eng', 'sCn': '巨噬细胞的这种防御功能，尤其是在含脂质较多的组织中发挥得更明显。'}, {'sContent': '""They are not a huge prey, but are very nutritious, "" Patterson says, because fish lacking swim bladders typically have a high lipid content.', 'sContent_eng': '""They are not a huge prey, but are very nutritious, "" Patterson says, because fish lacking swim bladders typically have a high <b>lipid</b> content.', 'sSpeech': '%22They+are+not+a+huge+prey%2C+but+are+very+nutritious%2C+%22+Patterson+says%2C+because+fish+lacking+swim+bladders+typically+have+a+high+lipid+content.&le=eng', 'sCn': '帕特森描述道，这些食物不大，但是营养非常丰富，因为这些没有鱼鳔的鱼通常脂质含量很高。'}, {'sContent': 'Alcohol, the most common cause, is a hepatotoxin that interferes with mitochondrial and microsomal function in hepatocytes, leading to an accumulation of lipid.', 'sContent_eng': 'Alcohol, the most common cause, is a hepatotoxin that interferes with mitochondrial and microsomal function in hepatocytes, leading to an accumulation of <b>lipid</b>.', 'sSpeech': 'Alcohol%2C+the+most+common+cause%2C+is+a+hepatotoxin+that+interferes+with+mitochondrial+and+microsomal+function+in+hepatocytes%2C+leading+to+an+accumulation+of+lipid.&le=eng', 'sCn': '乙醇是最常见的病因，作为肝毒素能阻碍肝细胞内的线粒体和微粒体的功能，导致脂质沉集。'}]"
fatal,adj, 致命的； 毁灭性的； 命中注定的,'feɪtl,fatal&type=1,"[{'sContent': 'potentially fatal diseases', 'sCn': '潜在致命的疾病'}, {'sContent': 'If it is not treated correctly, the condition can prove fatal (= be fatal ) .', 'sCn': '如果治疗不当，这种病可能会致命。'}]"
hormone,n, 激素， 荷尔蒙,'hɔːrmoun,hormone&type=1,"[{'sContent': '...the male sex hormone testosterone.', 'sCn': '…男性性激素睾酮。'}]"
psychology,n, 心理学； 心理， 心理特征,saɪ'kɑːlədʒi,psychology&type=1,"[{'sContent': 'the psychology of three-year-olds', 'sCn': '三岁孩子的思想'}]"
outgas,vt, 除去气,ˌaut'gæs,outgas&type=1,
ridge,n, 脊； 山脊， 山脉； 高压脊； 隆起物,rɪdʒ,ridge&type=1,"[{'sContent': 'We made our way carefully along the ridge.', 'sCn': '我们沿着山脊小心前行。'}]"
hypothesize,v, 假定， 假设,haɪ'pɑːθəsaɪz,hypothesize&type=1,"[{'sContent': 'To explain this, they hypothesize that galaxies must contain a great deal of missing matter which cannot be detected.', 'sCn': '为了解释这一点，他们假定银河系一定包含了大量无法探测到的不明物质。'}]"
puritanical,adj, 极守道德的,ˌpjurɪ'tænɪkl,puritanical&type=1,"[{'sContent': 'a puritanical father who wouldn’t let his children watch television', 'sCn': '不让孩子看电视的清教徒式的父亲'}, {'sContent': 'The atmosphere at the school was oppressively puritanical.', 'sCn': '那所学校是清教徒式的风气，显得很压抑。'}]"
twine,v, 缠绕， 盘绕， 围绕,twaɪn,twine&type=1,"[{'sContent': ""He had twined his chubby arms around Vincent's neck."", 'sCn': '他胖乎乎的双臂搂住文森特的脖子。'}]"
mobile,adj, 可移动的； 多变的,'moubl,mobile&type=1,"[{'sContent': 'mobile air-conditioners', 'sCn': '移动式空调器'}]"
perform,v, 做， 履行， 完成； 表演， 演出； 执行,pər'fɔːrm,perform&type=1,"[{'sContent': 'Chenier and the band are performing at the Silver Palace tomorrow.', 'sCn': '车尼尔和乐队明天将在银宫演出。'}, {'sContent': 'The children perform two plays each school year.', 'sCn': '孩子们一学年表演两部话剧。'}]"
retrospective,adj, 回顾的， 追想的； 有追溯效力的,ˌretrə'spektɪv,retrospective&type=1,"[{'sContent': 'a retrospective study of 110 patients', 'sCn': '对110名病人进行的回溯研究'}]"
